,MORT_30_AMI,MORT_30_CABG,MORT_30_COPD,MORT_30_HF,MORT_30_PN,MORT_30_STK,READM_30_AMI,READM_30_CABG,READM_30_COPD,READM_30_HF,READM_30_HIP_KNEE,READM_30_HOSP_WIDE,READM_30_PN,READM_30_STK,Hospital Name,State,Region,Location,Latitude,Longitude,Predicted State,Predicted Region
2157,15.3,14.9,15.3,14.4,15.3,15.8,14.9,4.4,14.2,14.4,4.4,14.2,15.3,15.3,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,IN,Midwest,"7952 W JEFFERSON BLVD
FORT WAYNE, IN 46804
(41.037352, -85.245918)",41.037352,-85.245918,TX,West
4181,19.4,14.0,7.9,16.4,15.5,19.8,17.1,18.3,19.6,12.6,16.3,15.1,17.3,16.2,WEST HOLT MEMORIAL HOSPITAL,NE,Midwest,"406 W NEELY ST
ATKINSON, NE 68713
(42.52853, -98.982359)",42.52853,-98.982359,TX,South
1762,14.1,3.7,6.4,9.4,15.3,15.7,17.5,16.5,18.5,21.7,4.7,15.5,17.5,12.0,AFFINITY MEDICAL CENTER,OH,Midwest,"875 EIGHTH STREET NE
MASSILLON, OH 44646
(40.806175, -81.515945)",40.806175,-81.515945,OH,Midwest
4059,13.3,7.6,5.5,11.5,15.3,14.6,11.9,21.5,20.3,22.0,5.3,15.8,15.4,12.7,SANTA ROSA MEDICAL CENTER,FL,South,"6002 BERRYHILL RD
MILTON, FL 32570
(30.632432, -87.067882)",30.632432,-87.067882,TX,South
1829,21.9,15.2,8.8,13.0,16.8,7.9,18.8,13.8,20.9,23.5,12.8,15.1,17.2,15.9,HOCKING VALLEY COMMUNITY HOSPITAL,OH,Midwest,"601 STATE ROUTE 664N
LOGAN, OH 43138
(39.547583, -82.428524)",39.547583,-82.428524,TX,Midwest
2890,15.2,19.4,8.9,11.8,16.9,17.7,17.1,17.9,22.0,25.5,4.7,17.5,17.9,13.5,CENTRAL CAROLINA HOSPITAL,NC,South,"1135 CARTHAGE ST
SANFORD, NC 27330
(35.468886, -79.188842)",35.468886,-79.188842,FL,Mid-Atlantic
2418,13.5,12.7,9.7,11.8,16.9,15.1,16.9,4.0,21.8,20.6,4.3,15.3,19.2,11.1,WOMAN'S CHRISTIAN ASSOCIATION,NY,Mid-Atlantic,"207 FOOTE AVENUE
JAMESTOWN, NY 14701
(42.091237, -79.23295)",42.091237,-79.23295,TX,Midwest
3623,19.0,15.4,14.8,12.4,15.0,17.9,7.9,15.7,19.0,22.6,21.2,15.9,16.6,12.7,SAKAKAWEA MEDICAL CENTER - CAH,ND,West,"510 8TH AVENUE NE
HAZEN, ND 58545
(47.298286, -101.61156)",47.298286,-101.61156,IA,South
4167,16.5,15.5,10.1,12.6,17.6,15.8,17.7,17.4,20.3,19.7,5.0,15.0,16.4,12.8,REGIONAL WEST MEDICAL CENTER,NE,Midwest,"4021 AVE B
SCOTTSBLUFF, NE 69361
(41.885055, -103.665837)",41.885055,-103.665837,MT,Midwest
1067,17.8,14.4,8.5,13.5,14.4,13.4,17.1,5.0,19.7,21.7,16.1,15.2,16.3,16.7,YOAKUM COUNTY HOSPITAL,TX,South,"412 MUSTANG AVENUE
DENVER CITY, TX 79323
(32.968378, -102.836391)",32.968378,-102.836391,TX,Midwest
3235,15.0,12.6,6.8,11.4,14.2,16.3,17.9,15.9,18.9,21.6,4.9,15.5,17.4,12.7,OVERLAND PARK REG MED CTR,KS,Midwest,"10500 QUIVIRA ROAD
OVERLAND PARK, KS 66215
(38.937613, -94.723726)",38.937613,-94.723726,OH,Midwest
3371,14.0,15.2,7.6,12.3,19.1,15.8,18.0,22.7,21.3,24.6,4.9,17.9,19.4,13.3,SOUTH CENTRAL REG MED CTR,MS,South,"1220 JEFFERSON ST BOX 607
LAUREL, MS 39440
(31.685911, -89.14135)",31.685911,-89.14135,NY,Mid-Atlantic
3236,13.2,15.0,8.1,15.0,16.1,17.3,15.3,15.3,19.8,22.3,17.3,15.0,17.3,8.1,PAWNEE VALLEY COMMUNITY HOSPITAL,KS,Midwest,"923 CARROLL AVENUE
LARNED, KS 67550
(38.183729, -99.106592)",38.183729,-99.106592,IL,Midwest
3932,13.7,21.3,7.8,13.0,20.1,17.1,16.6,13.0,20.2,20.8,17.8,15.8,17.1,11.6,BAYFRONT HEALTH DADE CITY,FL,South,"13100 FT KING RD
DADE CITY, FL 33525
(28.348624, -82.201686)",28.348624,-82.201686,AL,South
2277,16.2,18.6,7.6,11.5,20.9,11.4,15.6,20.1,20.7,21.2,13.2,15.3,16.8,11.7,ELIZABETHTOWN COMMUNITY HOSPITAL,NY,Mid-Atlantic,"75 PARK STREET
ELIZABETHTOWN, NY 12932
(44.215332, -73.596548)",44.215332,-73.596548,TX,South
710,13.6714285714,12.7571428571,8.29285714286,12.3785714286,16.3571428571,15.7785714286,14.9857142857,13.7928571429,19.1,21.3142857143,10.5142857143,15.3714285714,16.6714285714,13.3928571429,MEMORIAL HOSPITAL,TX,South,"224 E SECOND STREET
DUMAS, TX 79029
(35.864266, -101.971255)",35.864266,-101.971255,PA,Midwest
2636,8.6,18.9,8.6,12.1,16.3,3.9,21.3,9.0,19.8,21.0,3.9,15.5,17.1,18.1,MAYERS MEMORIAL HOSPITAL,CA,West,"43563 HWY 299 EAST
FALL RIVER MILLS, CA 96028
(41.023968, -121.424651)",41.023968,-121.424651,CA,Midwest
4209,15.8,17.6,8.4,13.2,18.7,12.3,17.7,7.9,19.9,21.4,5.5,16.4,19.1,11.9,EAST GEORGIA REGIONAL MEDICAL CENTER,GA,South,"1499 FAIR ROAD
STATESBORO, GA 30458
(32.416597, -81.769646)",32.416597,-81.769646,AL,South
2100,14.5571428571,10.8142857143,7.78571428571,12.1714285714,16.6714285714,15.2285714286,16.5714285714,15.4857142857,19.4571428571,21.0285714286,7.68571428571,15.6428571429,16.7428571429,11.6,ST JOSEPH HOSPITAL,ME,New England,"172 KINSLEY ST
NASHUA, NH 03060
(42.750441, -71.479886)",42.750441,-71.479886,IN,Mid-Atlantic
2753,13.3,16.9,8.8,11.6,18.7,15.0,18.6,15.0,22.5,23.8,5.3,18.5,19.4,15.1,ST ROSE HOSPITAL,CA,West,"27200 CALAROGA AVE
HAYWARD, CA 94545
(37.63291, -122.089742)",37.63291,-122.089742,NY,Mid-Atlantic
4574,7.1,17.5,4.0,18.4,17.5,21.2,13.5,15.2,13.1,15.7,20.3,15.3,17.3,11.9,CUSTER REGIONAL HOSPITAL - CAH,SD,West,"1039 MONTGOMERY STREET
CUSTER, SD 57730
(43.772267, -103.59287)",43.772267,-103.59287,TX,South
2220,13.35,2.95,8.7,10.65,14.5,13.45,16.5,14.75,21.1,22.65,10.8,17.05,18.25,13.85,NORTH SHORE MEDICAL CENTER,MA,New England,"1100 NW 95TH ST
MIAMI, FL 33150
(25.861658, -80.214656)",25.861658,-80.214656,CA,South
3172,17.7,20.7,8.1,12.4,16.5,16.1,16.2,12.9,18.8,21.3,16.6,14.9,16.2,7.4,ELLSWORTH COUNTY MEDICAL CENTER,KS,Midwest,"1604 AYLWARD AVENUE
ELLSWORTH, KS 67439
(38.741969, -98.218892)",38.741969,-98.218892,TX,Midwest
434,17.225,12.75,8.975,11.875,16.3,17.35,17.25,13.575,20.1,22.775,6.325,15.6,17.7,16.125,ST JOSEPH'S HOSPITAL,MN,Midwest,"12866 TROXLER AVENUE
HIGHLAND, IL 62249
(38.757078, -89.667828)",38.757078,-89.667828,PA,Midwest
2139,15.1,16.6,7.6,10.4,15.5,16.5,16.6,20.8,17.7,20.8,5.8,15.5,19.1,11.7,ST VINCENT ANDERSON REGIONAL HOSPITAL INC,IN,Midwest,"2015 JACKSON ST
ANDERSON, IN 46016
(40.096257, -85.680467)",40.096257,-85.680467,TX,South
1988,12.8,16.2,6.6,10.5,15.2,15.5,17.7,16.7,18.7,20.7,5.6,15.6,17.7,12.7,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,IN,Midwest,"1515 N MADISON AVE
ANDERSON, IN 46011
(40.13079, -85.691569)",40.13079,-85.691569,OH,South
1057,14.0,14.6,13.4,11.5,15.2,24.4,17.0,3.1,19.8,22.6,16.5,15.7,18.1,16.2,WALNUT HILL MEDICAL CENTER,TX,South,"7502 GREENVILLE AVENUE
DALLAS, TX 75231
(32.884107, -96.758801)",32.884107,-96.758801,TX,South
738,13.6714285714,12.7571428571,8.29285714286,12.3785714286,16.3571428571,15.7785714286,14.9857142857,13.7928571429,19.1,21.3142857143,10.5142857143,15.3714285714,16.6714285714,13.3928571429,MEMORIAL HOSPITAL,IL,Midwest,"224 E SECOND STREET
DUMAS, TX 79029
(35.864266, -101.971255)",35.864266,-101.971255,PA,Midwest
4756,14.4,3.0,9.4,13.6,17.6,18.3,19.4,14.3,21.3,22.6,5.1,16.7,20.0,14.8,JOHNSON CITY MEDICAL CENTER,TN,South,"400 N STATE OF FRANKLIN RD
JOHNSON CITY, TN 37604
(36.30826, -82.38649)",36.30826,-82.38649,NY,South
3185,22.7,21.6,8.6,11.9,18.3,21.3,7.6,20.1,19.4,21.6,15.3,15.2,15.3,14.8,HARPER HOSPITAL DISTRICT NO 5,KS,Midwest,"700 WEST 13TH
HARPER, KS 67058
(37.283672, -98.033002)",37.283672,-98.033002,WA,South
4297,16.0,17.6,9.1,15.0,21.8,15.7,19.2,21.8,20.6,20.5,5.0,16.0,17.8,13.8,UPSON REGIONAL MEDICAL CENTER,GA,South,"801 W GORDON STREET
THOMASTON, GA 30286
(32.887252, -84.336109)",32.887252,-84.336109,AL,South
970,14.1833333333,3.05,8.28333333333,13.2833333333,16.5833333333,15.0833333333,16.4833333333,15.0833333333,19.2166666667,20.7333333333,4.78333333333,14.8166666667,16.2333333333,12.2333333333,ST JOSEPH MEDICAL CENTER,IL,Midwest,"1717 SOUTH J STREET
TACOMA, WA 98405
(47.245464, -122.448756)",47.245464,-122.448756,IL,Midwest
2190,14.4,16.5333333333,7.63333333333,11.0666666667,15.2333333333,14.7333333333,16.3333333333,8.86666666667,20.5333333333,23.2,4.33333333333,15.7,16.4666666667,11.6333333333,GOOD SAMARITAN MEDICAL CENTER,MA,New England,"235 NORTH PEARL STREET
BROCKTON, MA 02301
(42.09707, -71.065645)",42.09707,-71.065645,CO,West
3244,12.5,19.3,7.5,12.6,16.2,15.1,14.9,13.9,17.9,20.4,4.9,15.4,17.1,14.9,RANSOM MEMORIAL HOSPITAL,KS,Midwest,"1301 S MAIN STREET
OTTAWA, KS 66067
(38.597285, -95.268759)",38.597285,-95.268759,TX,Midwest
3848,15.2,15.4,8.9,12.8,13.0,15.3,16.4,14.3,19.7,21.2,5.5,14.8,15.7,4.5,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,CO,West,"100 HEALTH PARK DRIVE
LOUISVILLE, CO 80027
(39.950847, -105.149157)",39.950847,-105.149157,TX,Midwest
2492,12.0,3.2,6.4,9.2,16.5,15.0,18.1,15.8,18.7,21.6,3.9,15.1,17.1,12.9,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,CA,West,"2333 BUCHANAN STREET
SAN FRANCISCO, CA 94115
(37.791188, -122.43096)",37.791188,-122.43096,TX,Midwest
3985,15.8,4.5,8.2,12.2,15.9,15.4,16.1,20.8,20.7,22.5,15.0,16.7,16.8,20.6,HENDRY REGIONAL MEDICAL CENTER,FL,South,"524 W SAGAMORE AVE
CLEWISTON, FL 33440
(26.753238, -80.941445)",26.753238,-80.941445,MO,Midwest
4948,15.9,17.1,12.5,20.0,15.6,12.1,16.2,20.3,2.2,15.5,15.6,15.9,20.8,16.7,GARFIELD COUNTY HEALTH CENTER,MT,West,"332 LEAVITT AVE
JORDAN, MT 59337
(47.318524, -106.911328)",47.318524,-106.911328,KS,Midwest
3829,15.5,5.3,8.2,12.7,13.9,14.1,16.9,16.4,20.4,22.5,5.1,15.2,16.1,14.7,ST VINCENT'S BIRMINGHAM,AL,South,"810 ST VINCENT'S DRIVE
BIRMINGHAM, AL 35205
(33.508015, -86.788755)",33.508015,-86.788755,OH,Midwest
5148,14.3,15.0,10.1,12.9,16.0,13.2,16.6,15.6,22.2,20.6,4.4,15.1,17.8,11.7,CAPITAL MEDICAL CENTER,WA,West,"3900 CAPITAL MALL DR SW
OLYMPIA, WA 98502
(47.041666, -122.951446)",47.041666,-122.951446,KS,Midwest
195,15.8,17.5,18.7,4.0,18.6,17.2,19.9,7.9,15.7,21.1,17.2,15.0,16.9,15.7,ST JAMES PARISH HOSPITAL,LA,South,"1645 LUTCHER AVENUE
LUTCHER, LA 70071
(30.052422, -90.702489)",30.052422,-90.702489,MN,West
2958,8.8,11.0,7.2,13.2,17.1,15.7,15.8,17.3,20.2,22.3,15.2,15.4,17.5,12.3,VIDANT BERTIE  HOSPITAL,NC,South,"1403 SOUTH KINGS STREET
WINDSOR, NC 27983
(35.989358, -76.928229)",35.989358,-76.928229,GA,South
1862,13.7,4.8,6.8,10.6,14.2,15.3,16.5,14.0,21.5,24.7,4.7,15.7,18.2,12.6,MERCY HOSPITAL ANDERSON,OH,Midwest,"7500 STATE ROAD
CINCINNATI, OH 45255
(39.084376, -84.349243)",39.084376,-84.349243,OH,Midwest
3590,2.0,7.5,7.5,11.7,17.0,9.9,16.7,7.7,19.8,21.3,19.9,15.9,17.3,13.3,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,NM,West,"1901 RED ROCK DRIVE
GALLUP, NM 87301
(35.5075, -108.727248)",35.5075,-108.727248,TX,South
1713,12.9,15.8,7.4,12.5,17.6,17.2,16.9,21.7,20.7,19.8,4.4,14.7,15.5,11.3,METHODIST JENNIE EDMUNDSON,IA,Midwest,"933 EAST PIERCE STREET
COUNCIL BLUFFS, IA 51503
(41.268309, -95.836128)",41.268309,-95.836128,TX,West
3192,19.6,15.4,8.2,12.9,18.8,21.0,17.3,15.4,19.6,21.0,12.5,15.4,17.3,7.4,HOSPITAL DISTRICT #1 OF RICE COUNTY,KS,Midwest,"619 SOUTH CLARK AVENUE
LYONS, KS 67554
(38.341391, -98.216146)",38.341391,-98.216146,IL,South
924,13.6,3.2,5.7,9.7,11.7,12.6,18.0,13.8,20.0,23.5,4.7,15.5,15.1,12.3,RIO GRANDE REGIONAL HOSPITAL,TX,South,"101 E RIDGE RD
MCALLEN, TX 78503
(26.185933, -98.22407)",26.185933,-98.22407,TX,West
3290,17.7,17.7,16.4,15.5,16.5,12.4,12.4,12.4,16.4,16.4,23.0,15.4,17.8,14.8,WICHITA COUNTY HEALTH CENTER,KS,Midwest,"211 E EARL STREET
LEOTI, KS 67861
(38.476204, -101.354942)",38.476204,-101.354942,TX,Midwest
287,15.3875,12.75,10.2875,12.8875,16.6375,16.7875,14.225,16.275,18.2625,16.775,11.525,15.35,17.1125,15.5875,COMMUNITY MEMORIAL HOSPITAL,SD,West,"512 SKYLINE BOULEVARD
CLOQUET, MN 55720
(46.731861, -92.461577)",46.731861,-92.461577,ND,Midwest
4439,12.6,3.2,8.1,11.3,17.4,13.5,17.2,21.4,20.1,21.6,4.2,15.5,16.8,12.7,INSPIRA MEDICAL CENTER ELMER,NJ,Mid-Atlantic,"501 WEST FRONT STREET, POST OFFICE BOX 1090
ELMER, NJ 08318
(39.588142, -75.179457)",39.588142,-75.179457,CA,South
1611,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,SAN CARLOS APACHE HEALTHCARE,AZ,West,"103 MEDICINE WAY ROAD
PERIDOT, AZ 85542
",,,NE,Midwest
3085,11.8,23.0,7.2,9.6,15.4,17.1,17.1,16.2,20.2,21.9,4.8,15.8,15.2,11.7,MCLAREN LAPEER REGION,MI,Midwest,"1375 N MAIN ST
LAPEER, MI 48446
(43.06271, -83.319345)",43.06271,-83.319345,OH,Midwest
4825,20.3,13.9,16.7,23.2,12.0,13.4,7.7,21.7,15.8,21.4,16.2,15.1,15.3,13.6,TRUSTPOINT HOSPITAL,TN,South,"1009 NORTH THOMPSON LANE
MURFREESBORO, TN 37129
(35.863245, -86.429102)",35.863245,-86.429102,LA,South
1764,4.4,15.7,8.2,13.1,16.0,20.3,11.4,12.9,20.5,22.1,4.7,15.1,17.5,19.5,ALLIANCE COMMUNITY HOSPITAL,OH,Midwest,"200 EAST STATE STREET
ALLIANCE, OH 44601
(40.901679, -81.102471)",40.901679,-81.102471,GA,Midwest
449,10.0,18.9,10.0,14.1,19.8,21.4,18.9,9.3,20.0,21.4,16.4,16.1,16.3,20.0,ST JOSEPHS AREA  HEALTH SERVICES,MN,Midwest,"600 PLEASANT AVENUE
PARK RAPIDS, MN 56470
(46.9157, -95.061504)",46.9157,-95.061504,NE,South
2819,15.7,3.4,13.5,11.8,17.1,16.8,12.0,8.8,14.8,21.3,17.4,15.4,16.5,19.4,LOWER UMPQUA HOSPITAL DISTRICT,OR,West,"600 RANCH ROAD
REEDSPORT, OR 97467
(43.69513, -124.135407)",43.69513,-124.135407,TX,Midwest
2084,14.5571428571,10.8142857143,7.78571428571,12.1714285714,16.6714285714,15.2285714286,16.5714285714,15.4857142857,19.4571428571,21.0285714286,7.68571428571,15.6428571429,16.7428571429,11.6,ST JOSEPH HOSPITAL,CA,West,"2700 DOLBEER ST
EUREKA, CA 95501
(40.782899, -124.142041)",40.782899,-124.142041,IN,Mid-Atlantic
3068,13.3,16.2,9.0,11.4,13.1,12.8,15.8,21.5,18.6,20.2,3.5,14.6,15.5,11.2,HOLLAND COMMUNITY HOSPITAL,MI,Midwest,"602 MICHIGAN AVE
HOLLAND, MI 49423
(42.775107, -86.112411)",42.775107,-86.112411,TX,South
1074,15.6,3.9,9.0,11.0,14.4,14.1,18.1,15.2,19.6,23.1,5.5,16.4,17.6,13.2,ARIA HEALTH,PA,Mid-Atlantic,"10800 KNIGHTS ROAD
PHILADELPHIA, PA 19114
(40.070788, -74.981429)",40.070788,-74.981429,CA,South
2728,13.4,3.9,8.0,10.9,16.3,14.1,16.7,14.9,18.8,22.2,4.6,16.2,18.6,11.5,SETON MEDICAL CENTER,CA,West,"1900 SULLIVAN AVENUE
DALY CITY, CA 94015
(37.680315, -122.47291)",37.680315,-122.47291,FL,South
3002,15.9,7.2,7.9,12.7,15.1,13.9,15.0,16.6,20.1,21.2,4.3,15.6,16.0,12.0,FRISBIE MEMORIAL HOSPITAL,NH,New England,"11 WHITEHALL ROAD
ROCHESTER, NH 03867
(43.298189, -70.961194)",43.298189,-70.961194,MI,Midwest
3360,13.1,15.8,16.0,21.8,13.3,15.1,11.7,22.7,17.3,14.7,20.1,17.4,14.8,11.4,PATIENTS CHOICE MEDICAL CENTER,MS,South,"347 MAGNOLIA DRIVE
RALEIGH, MS 39153
(31.9992, -89.52057)",31.9992,-89.52057,MN,West
4671,15.65,9.0,10.05,14.1,18.7,17.85,17.65,16.9,20.4,22.8,13.1,14.8,17.6,13.55,HARRISON MEMORIAL HOSPITAL,WA,West,"2520 CHERRY AVENUE
BREMERTON, WA 98310
(47.583426, -122.62601)",47.583426,-122.62601,AL,South
3700,11.7,7.7,7.7,13.3,17.7,18.4,10.2,8.2,19.4,21.7,5.4,15.4,15.0,12.5,MILE BLUFF MEDICAL CENTER,WI,Midwest,"1050 DIVISION ST
MAUSTON, WI 53948
(43.782732, -90.076778)",43.782732,-90.076778,FL,South
518,16.6,19.7,7.6,12.4,20.8,5.0,12.2,5.7,18.7,22.8,12.7,16.1,19.4,15.2,BOWIE MEMORIAL HOSPITAL,TX,South,"705 EAST GREENWOOD AV
BOWIE, TX 76230
(33.561765, -97.83515)",33.561765,-97.83515,OK,South
2347,18.6,20.5,11.1,11.4,13.8,4.2,8.8,14.3,20.0,22.2,14.4,17.2,20.3,20.6,NORTH CENTRAL BRONX HOSPITAL,NY,Mid-Atlantic,"3424 KOSSUTH AVENUE &amp; 210TH STREET
BRONX, NY 10467
(40.880054, -73.881403)",40.880054,-73.881403,TX,South
843,15.4333333333,11.3166666667,9.71666666667,13.4666666667,16.6833333333,16.5,17.1166666667,13.9166666667,18.1166666667,20.8333333333,6.01666666667,15.6666666667,16.8666666667,13.1,MEMORIAL MEDICAL CENTER,CA,West,"701 N FIRST ST
SPRINGFIELD, IL 62781
(39.808778, -89.654586)",39.808778,-89.654586,PA,Mid-Atlantic
4407,14.2,20.4,7.8,11.8,12.5,15.0,16.8,16.8,16.8,21.2,4.1,14.9,15.1,12.3,REDINGTON FAIRVIEW GENERAL HOSPITAL,ME,New England,"46 FAIRVIEW AVE PO BOX 468
SKOWHEGAN, ME 04976
(44.758946, -69.714176)",44.758946,-69.714176,TX,West
4444,15.1,15.5,10.6,13.5,16.1,12.8,19.8,23.7,24.4,23.2,4.6,17.1,19.5,14.0,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY,NJ,Mid-Atlantic,"65 JAMES STREET
EDISON, NJ 08818
(40.55787, -74.349499)",40.55787,-74.349499,NY,Mid-Atlantic
4666,14.1,15.1,7.1,11.5,19.3,12.2,18.0,14.8,23.7,21.5,5.5,16.4,20.0,11.8,GREENVIEW REGIONAL HOSPITAL,KY,South,"1801 ASHLEY CIRCLE
BOWLING GREEN, KY 42104
(36.965639, -86.435539)",36.965639,-86.435539,NY,South
2887,13.3,2.3,9.4,12.3,19.8,16.9,16.0,12.5,17.6,19.8,4.6,14.2,17.0,12.9,CAROMONT REGIONAL MEDICAL CENTER,NC,South,"2525 COURT DR
GASTONIA, NC 28052
(35.274593, -81.143023)",35.274593,-81.143023,TX,South
3852,11.8,3.0,9.6,11.6,14.0,17.5,15.9,13.9,16.3,20.1,4.3,13.8,14.8,11.5,CENTURA HEALTH-ST ANTHONY HOSPITAL,CO,West,"11600 WEST 2ND PLACE
LAKEWOOD, CO 80228
(39.717951, -105.128562)",39.717951,-105.128562,NC,West
1857,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,4.7,15.9,15.9,15.9,MEDICAL CENTER AT ELIZABETH PLACE,OH,Midwest,"ONE ELIZABETH PLACE
DAYTON, OH 45417
",,,TX,West
3544,13.7,3.4,8.3,12.9,18.4,13.6,15.0,13.6,19.5,21.2,4.1,15.5,18.5,11.8,OGDEN REGIONAL MEDICAL CENTER,UT,West,"5475 SOUTH 500 EAST
OGDEN, UT 84405
(41.163204, -111.968625)",41.163204,-111.968625,PA,South
1458,13.05,16.85,7.45,11.05,15.7,16.7,17.45,15.4,20.75,22.3,9.25,16.8,17.5,8.05,SOUTH SHORE HOSPITAL,IL,Midwest,"8012 SOUTH CRANDON AVENUE
CHICAGO, IL 60617
(41.749496, -87.568623)",41.749496,-87.568623,IL,Midwest
657,15.6,13.1,7.8,15.4,16.0,17.0,16.2,23.1,19.4,21.8,4.0,16.6,18.3,13.8,HUNTSVILLE MEMORIAL HOSPITAL,TX,South,"110 MEMORIAL HOSPITAL DRIVE
HUNTSVILLE, TX 77340
(30.69849, -95.55799)",30.69849,-95.55799,MO,Midwest
1401,22.8,19.4,19.4,13.3,8.1,18.1,16.1,19.4,12.6,20.0,20.0,15.5,19.3,17.3,MIDWESTERN REGION MED CENTER,IL,Midwest,"2520 ELISHA AVENUE
ZION, IL 60099
(42.44897, -87.82684)",42.44897,-87.82684,CA,West
5043,13.9,4.1,7.7,10.3,15.3,14.7,17.1,15.6,19.3,22.3,4.5,15.6,18.6,13.5,CHARLESTON AREA MEDICAL CENTER,WV,Mid-Atlantic,"501 MORRIS STREET
CHARLESTON, WV 25301
(38.34712, -81.626183)",38.34712,-81.626183,OH,Midwest
3498,14.0,23.1,7.9,14.2,16.0,13.6,16.7,15.4,18.3,19.6,3.8,13.8,15.2,11.4,ST MARY'S REGIONAL MEDICAL CENTER,OK,Midwest,"305 SOUTH 5TH STREET
ENID, OK 73701
(36.394154, -97.871777)",36.394154,-97.871777,NC,South
369,14.2,10.9666666667,10.45,12.2333333333,16.2,14.9833333333,14.2833333333,15.5333333333,18.55,19.1833333333,6.15,14.8166666667,16.6,13.3,MERCY HOSPITAL,CA,West,"4050 COON RAPIDS BLVD
COON RAPIDS, MN 55433
(45.183842, -93.368221)",45.183842,-93.368221,KS,Midwest
2398,13.3,8.45,7.95,13.95,15.0,15.8,15.75,14.35,19.3,22.25,4.95,14.9,17.0,11.55,ST PETER'S HOSPITAL,NY,Mid-Atlantic,"315 SOUTH MANNING BOULEVARD
ALBANY, NY 12208
(42.656808, -73.804578)",42.656808,-73.804578,MT,West
2798,15.9,12.2,11.3,15.0,21.9,17.9,21.1,3.7,21.1,21.0,3.9,15.5,16.1,12.2,WOODLAND MEMORIAL HOSPITAL,CA,West,"1325 COTTONWOOD STREET
WOODLAND, CA 95695
(38.664344, -121.793403)",38.664344,-121.793403,CA,South
2440,11.8,21.9,7.3,13.0,13.7,13.6,8.3,14.5,21.4,15.7,13.0,12.6,8.3,13.2,LEVINDALE HEBREW GERIATRIC CENTER AND HOSPITAL,MD,Mid-Atlantic,"2434 WEST BELVEDERE AVENUE
BALTIMORE, MD 21215
(39.3532, -76.665025)",39.3532,-76.665025,TX,Mid-Atlantic
4939,13.5,15.9,11.2,10.9,15.2,16.5,16.1,19.3,18.6,19.3,3.6,14.7,17.1,11.6,BOZEMAN DEACONESS HOSPITAL,MT,West,"915 HIGHLAND BLVD
BOZEMAN, MT 59715
(45.671144, -111.017152)",45.671144,-111.017152,TX,Midwest
4105,16.0,16.0,8.0,11.9,14.7,14.7,14.7,14.7,20.9,20.4,4.5,15.0,15.9,15.9,BOX BUTTE GENERAL HOSPITAL,NE,Midwest,"P O BOX 810, 2101 BOX BUTTE AVE
ALLIANCE, NE 69301
",810,2101,MN,Midwest
4282,13.4,11.2,8.4,12.5,13.3,13.8,16.7,14.3,19.7,21.2,5.6,15.9,16.1,12.0,STEPHENS COUNTY HOSPITAL,GA,South,"163 HOSPITAL DRIVE
TOCCOA, GA 30577
(34.59302, -83.347172)",34.59302,-83.347172,TX,Midwest
4816,15.0,11.0,5.3,8.2,22.0,9.0,16.5,15.0,19.2,4.5,4.5,16.2,7.9,13.9,TRISTAR ASHLAND CITY MEDICAL CENTER,TN,South,"313 NORTH MAIN ST
ASHLAND CITY, TN 37015
(36.276974, -87.065976)",36.276974,-87.065976,TX,West
3418,12.8,18.1,6.5,11.0,18.9,14.0,16.6,11.3,20.7,24.0,17.4,16.6,18.2,16.6,EASTERN OKLAHOMA MEDICAL CENTER,OK,Midwest,"105 WALL STREET
POTEAU, OK 74953
(35.043979, -94.612834)",35.043979,-94.612834,FL,South
4022,13.5,16.0,7.5,11.2,15.5,14.8,17.5,16.0,21.5,22.6,4.5,15.9,17.8,12.5,MEMORIAL HOSPITAL MIRAMAR,FL,South,"1901 SW 172ND AVE
MIRAMAR, FL 33029
(25.991087, -80.376005)",25.991087,-80.376005,OH,Midwest
756,13.6714285714,12.7571428571,8.29285714286,12.3785714286,16.3571428571,15.7785714286,14.9857142857,13.7928571429,19.1,21.3142857143,10.5142857143,15.3714285714,16.6714285714,13.3928571429,MEMORIAL HOSPITAL,IN,Midwest,"500 LONDON AVENUE
MARYSVILLE, OH 43040
(40.229372, -83.369545)",40.229372,-83.369545,PA,Midwest
1041,17.35,4.95,8.9,12.75,16.6,18.75,17.5,15.25,19.35,20.95,5.4,15.95,17.05,12.85,UNIVERSITY MEDICAL CENTER,NV,West,"602 INDIANA AVENUE
LUBBOCK, TX 79415
(33.589429, -101.887977)",33.589429,-101.887977,PA,South
1402,14.7,14.2,8.0,12.5,19.3,13.6,18.0,8.0,20.0,21.0,4.3,14.9,15.9,11.6,MORRIS HOSPITAL & HEALTHCARE CENTERS,IL,Midwest,"150 W HIGH ST
MORRIS, IL 60450
(41.368899, -88.426845)",41.368899,-88.426845,TX,South
